Model:	LI-7810
SN:	TG10-01077
Software Version:	2.0.25
Timestamp:	2021-09-22 09:21:42
Timezone:	Europe/Amsterdam
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1632295474	913372993	703	256	2021-09-22	09:24:34	nan	nan	nan	103.513	21.2447	103.657	30.0573	0	0	21.6632	-16000	0	15.2643	 53
DATA	1632295476	163372993	708	256	2021-09-22	09:24:36	nan	nan	nan	103.513	21.2685	103.659	30.0581	0	0	21.6907	-16000	0	15.2666	 74
DATA	1632295477	163372993	712	256	2021-09-22	09:24:37	nan	nan	nan	103.513	21.2797	103.658	30.0581	0	0	21.7037	-16000	0	15.2666	 69
DATA	1632295478	163372993	716	256	2021-09-22	09:24:38	nan	nan	nan	103.514	21.2972	103.658	30.0588	0	0	21.7233	-16000	0	15.2674	 75
DATA	1632295479	163372993	720	256	2021-09-22	09:24:39	nan	nan	nan	103.513	21.3155	103.657	30.0592	0	0	21.7441	-16000	0	15.2659	 63
DATA	1632295480	163372993	724	256	2021-09-22	09:24:40	nan	nan	nan	103.513	21.333	103.658	30.0599	0	0	21.7649	-16000	0	15.2686	 16
DATA	1632295481	163075923	728	256	2021-09-22	09:24:41	nan	nan	nan	103.512	21.3509	103.658	30.0606	0	0	21.7855	-16000	0	15.2702	 47
DATA	1632295482	163075923	732	256	2021-09-22	09:24:42	nan	nan	nan	103.513	21.369	103.658	30.061	0	0	21.8059	-16000	0	15.2682	205
DATA	1632295483	663075923	738	256	2021-09-22	09:24:43	nan	nan	nan	103.511	21.3999	103.657	30.0621	0	0	21.8422	-16000	0	15.2643	 60
DATA	1632295484	163075923	740	256	2021-09-22	09:24:44	nan	nan	nan	103.511	21.4091	103.659	30.0625	0	0	21.8527	-16000	0	15.2635	 47
DATA	1632295485	163075923	744	256	2021-09-22	09:24:45	nan	nan	nan	103.511	21.4215	103.657	30.0628	0	0	21.8671	-16000	0	15.2639	 56
DATA	1632295486	163075923	748	256	2021-09-22	09:24:46	nan	nan	nan	103.511	21.4387	103.657	30.0634	0	0	21.8868	-16000	0	15.2643	 72
DATA	1632295487	163075923	752	256	2021-09-22	09:24:47	nan	nan	nan	103.511	21.4566	103.658	30.0639	0	0	21.9076	-16000	0	15.2631	 63
DATA	1632295488	162751913	756	256	2021-09-22	09:24:48	nan	nan	nan	103.51	21.4746	103.657	30.0643	0	0	21.9281	-16000	0	15.2627	 16
DATA	1632295489	412751913	761	256	2021-09-22	09:24:49	nan	nan	nan	103.51	21.505	103.655	30.0652	0	0	21.9617	-16000	0	15.2635	209
DATA	1632295490	162751913	764	256	2021-09-22	09:24:50	nan	nan	nan	103.51	21.513	103.657	30.0661	0	0	21.9713	-16000	0	15.2635	196
DATA	1632295491	162751913	768	256	2021-09-22	09:24:51	nan	nan	nan	103.509	21.5292	103.657	30.0661	0	0	21.9896	-16000	0	15.2615	 69
DATA	1632295492	162751913	772	256	2021-09-22	09:24:52	nan	nan	nan	103.51	21.5469	103.657	30.0669	0	0	22.0098	-16000	0	15.2588	 19
DATA	1632295493	162751913	776	256	2021-09-22	09:24:53	nan	nan	nan	103.509	21.5649	103.657	30.0674	0	0	22.0312	-16000	0	15.2619	 61
DATA	1632295494	412751913	781	256	2021-09-22	09:24:54	nan	nan	nan	103.51	21.5919	103.657	30.0687	0	0	22.0621	-16000	0	15.2572	  6
DATA	1632295495	162751913	784	256	2021-09-22	09:24:55	nan	nan	nan	103.507	21.6016	103.656	30.0687	0	0	22.0731	-16000	0	15.264	  5
DATA	1632295496	662450075	790	256	2021-09-22	09:24:56	nan	nan	nan	103.508	21.6304	103.656	30.0696	0	0	22.1063	-16000	0	15.2635	 56
DATA	1632295497	162450075	792	256	2021-09-22	09:24:57	nan	nan	nan	103.508	21.6392	103.657	30.07	0	0	22.1161	-16000	0	15.2635	208
DATA	1632295498	162450075	796	256	2021-09-22	09:24:58	nan	nan	nan	103.508	21.6526	103.657	30.0705	0	0	22.1314	-16000	0	15.2639	 62
DATA	1632295499	412450075	801	256	2021-09-22	09:24:59	nan	nan	nan	103.508	21.6822	103.657	30.0714	0	0	22.1631	-16000	0	15.2604	 42
DATA	1632295500	412450075	805	256	2021-09-22	09:25:00	nan	nan	nan	103.507	21.6935	103.656	30.0718	0	0	22.1768	-16000	0	15.2623	 35
DATA	1632295501	162450075	808	256	2021-09-22	09:25:01	nan	nan	nan	103.507	21.7093	103.656	30.0722	0	0	22.1951	-16000	0	15.2593	 33
DATA	1632295502	162450075	812	256	2021-09-22	09:25:02	nan	nan	nan	103.507	21.7244	103.654	30.0729	0	0	22.2123	-16000	0	15.2588	 29
DATA	1632295503	162128925	816	256	2021-09-22	09:25:03	nan	nan	nan	103.507	21.7413	103.656	30.0733	0	0	22.2317	-16000	0	15.258	241
DATA	1632295504	162128925	820	256	2021-09-22	09:25:04	nan	nan	nan	103.507	21.7589	103.656	30.074	0	0	22.2522	-16000	0	15.258	200
DATA	1632295505	162128925	824	256	2021-09-22	09:25:05	nan	nan	nan	103.507	21.7769	103.656	30.0749	0	0	22.2725	-16000	0	15.2588	 68
DATA	1632295506	162128925	828	256	2021-09-22	09:25:06	nan	nan	nan	103.506	21.7948	103.657	30.0749	0	0	22.293	-16000	0	15.2557	 19
DATA	1632295507	162128925	832	256	2021-09-22	09:25:07	nan	nan	nan	103.507	21.8129	103.656	30.0749	0	0	22.3129	-16000	0	15.2564	 55
DATA	1632295508	162128925	836	256	2021-09-22	09:25:08	nan	nan	nan	103.506	21.8305	103.656	30.0758	0	0	22.333	-16000	0	15.2549	  5
DATA	1632295509	162128925	840	256	2021-09-22	09:25:09	nan	nan	nan	103.505	21.8492	103.655	30.076	0	0	22.3533	-16000	0	15.2513	252
DATA	1632295510	162128925	844	256	2021-09-22	09:25:10	nan	nan	nan	103.505	21.8671	103.656	30.0766	0	0	22.3738	-16000	0	15.2572	 50
DATA	1632295511	161825895	848	256	2021-09-22	09:25:11	nan	nan	nan	103.505	21.8844	103.656	30.0775	0	0	22.3938	-16000	0	15.2564	 70
DATA	1632295512	161825895	852	256	2021-09-22	09:25:12	nan	nan	nan	103.505	21.9016	103.656	30.078	0	0	22.4132	-16000	0	15.2537	250
DATA	1632295513	161825895	856	256	2021-09-22	09:25:13	nan	nan	nan	103.505	21.9194	103.655	30.0784	0	0	22.4335	-16000	0	15.2498	 69
DATA	1632295514	161825895	860	256	2021-09-22	09:25:14	nan	nan	nan	103.504	21.9373	103.655	30.0793	0	0	22.4534	-16000	0	15.2451	 54
DATA	1632295515	161825895	864	256	2021-09-22	09:25:15	nan	nan	nan	103.503	21.955	103.654	30.0799	0	0	22.4735	-16000	0	15.2462	 18
DATA	1632295516	161825895	868	256	2021-09-22	09:25:16	nan	nan	nan	103.504	21.9729	103.655	30.0806	0	0	22.4937	-16000	0	15.2502	 70
DATA	1632295517	411825895	873	256	2021-09-22	09:25:17	nan	nan	nan	103.504	22.001	103.655	30.0819	0	0	22.5253	-16000	0	15.2462	250
DATA	1632295518	161506891	876	256	2021-09-22	09:25:18	nan	nan	nan	103.502	22.0113	103.655	30.0819	0	0	22.5369	-16000	0	15.2483	 54
DATA	1632295519	161506891	880	256	2021-09-22	09:25:19	nan	nan	nan	103.504	22.0265	103.656	30.0826	0	0	22.5534	-16000	0	15.2431	 47
DATA	1632295520	161506891	884	256	2021-09-22	09:25:20	nan	nan	nan	103.504	22.0439	103.654	30.083	0	0	22.5734	-16000	0	15.2482	247
DATA	1632295521	161506891	888	256	2021-09-22	09:25:21	nan	nan	nan	103.504	22.0619	103.655	30.0837	0	0	22.5936	-16000	0	15.2506	 54
DATA	1632295522	161506891	892	256	2021-09-22	09:25:22	nan	nan	nan	103.502	22.0798	103.654	30.0846	0	0	22.6133	-16000	0	15.249	  0
DATA	1632295523	161506891	896	256	2021-09-22	09:25:23	nan	nan	nan	103.503	22.0975	103.655	30.085	0	0	22.6335	-16000	0	15.2478	 10
DATA	1632295524	661506891	902	256	2021-09-22	09:25:24	nan	nan	nan	103.502	22.1295	103.654	30.0863	0	0	22.6689	-16000	0	15.2415	 54
DATA	1632295525	161506891	904	256	2021-09-22	09:25:25	nan	nan	nan	103.502	22.1375	103.655	30.0863	0	0	22.6783	-16000	0	15.24	202
DATA	1632295526	161210060	908	256	2021-09-22	09:25:26	nan	nan	nan	103.501	22.1515	103.653	30.0872	0	0	22.6936	-16000	0	15.2368	 34
DATA	1632295527	161210060	912	256	2021-09-22	09:25:27	nan	nan	nan	103.501	22.1694	103.654	30.0876	0	0	22.7138	-16000	0	15.2404	 30
DATA	1632295528	161210060	916	256	2021-09-22	09:25:28	nan	nan	nan	103.501	22.1857	103.654	30.0883	0	0	22.7322	-16000	0	15.2384	 37
DATA	1632295529	161210060	920	256	2021-09-22	09:25:29	nan	nan	nan	103.5	22.2043	103.655	30.089	0	0	22.7525	-16000	0	15.2364	135
DATA	1632295530	161210060	924	256	2021-09-22	09:25:30	nan	nan	nan	103.5	22.2225	103.654	30.0896	0	0	22.7729	-16000	0	15.236	132
DATA	1632295531	411210060	929	256	2021-09-22	09:25:31	nan	nan	nan	103.502	22.2507	103.654	30.0907	0	0	22.8045	-16000	0	15.2274	 19
DATA	1632295532	661210060	934	256	2021-09-22	09:25:32	nan	nan	nan	103.499	22.2744	103.655	30.0916	0	0	22.8309	-16000	0	15.2305	 41
DATA	1632295533	160882949	936	256	2021-09-22	09:25:33	nan	nan	nan	103.499	22.2804	103.654	30.0916	0	0	22.8379	-16000	0	15.2392	 79
DATA	1632295534	160882949	940	256	2021-09-22	09:25:34	nan	nan	nan	103.499	22.294	103.653	30.0925	0	0	22.8525	-16000	0	15.24	171
DATA	1632295535	160882949	944	256	2021-09-22	09:25:35	nan	nan	nan	103.499	22.3121	103.653	30.0931	0	0	22.8726	-16000	0	15.2337	 66
DATA	1632295536	160882949	948	256	2021-09-22	09:25:36	nan	nan	nan	103.499	22.3294	103.652	30.0936	0	0	22.8917	-16000	0	15.2313	 83
DATA	1632295537	410882949	953	256	2021-09-22	09:25:37	nan	nan	nan	103.497	22.3584	103.652	30.0951	0	0	22.9254	-16000	0	15.2243	 73
DATA	1632295538	410882949	957	256	2021-09-22	09:25:38	nan	nan	nan	103.497	22.3689	103.653	30.0951	0	0	22.9369	-16000	0	15.2282	 96
DATA	1632295539	160882949	960	256	2021-09-22	09:25:39	nan	nan	nan	103.497	22.3849	103.654	30.096	0	0	22.9541	-16000	0	15.2269	 42
DATA	1632295540	410592079	965	256	2021-09-22	09:25:40	nan	nan	nan	103.497	22.4129	103.654	30.0969	0	0	22.9844	-16000	0	15.2337	 72
DATA	1632295541	160592079	968	256	2021-09-22	09:25:41	nan	nan	nan	103.498	22.4213	103.653	30.0969	0	0	22.9936	-16000	0	15.2295	 78
DATA	1632295542	160592079	972	256	2021-09-22	09:25:42	nan	nan	nan	103.498	22.437	103.654	30.0978	0	0	23.0109	-16000	0	15.2266	 14
DATA	1632295543	160592079	976	256	2021-09-22	09:25:43	nan	nan	nan	103.497	22.455	103.653	30.0984	0	0	23.031	-16000	0	15.2298	222
DATA	1632295544	160592079	980	256	2021-09-22	09:25:44	nan	nan	nan	103.497	22.4729	103.652	30.0991	0	0	23.0509	-16000	0	15.2294	 70
DATA	1632295545	160592079	984	256	2021-09-22	09:25:45	nan	nan	nan	103.496	22.4895	103.652	30.0997	0	0	23.0691	-16000	0	15.229	 35
DATA	1632295546	160592079	988	256	2021-09-22	09:25:46	nan	nan	nan	103.497	22.5073	103.652	30.1004	0	0	23.0892	-16000	0	15.2321	 57
DATA	1632295547	160592079	992	256	2021-09-22	09:25:47	nan	nan	nan	103.496	22.5253	103.652	30.1013	0	0	23.1093	-16000	0	15.2298	 60
DATA	1632295548	160259962	996	256	2021-09-22	09:25:48	nan	nan	nan	103.496	22.5434	103.652	30.1019	0	0	23.1294	-16000	0	15.2231	 64
DATA	1632295549	160259962	1000	256	2021-09-22	09:25:49	nan	nan	nan	103.495	22.5617	103.652	30.1028	0	0	23.149	-16000	0	15.2227	 48
DATA	1632295550	160259962	1004	256	2021-09-22	09:25:50	nan	nan	nan	103.497	22.5802	103.652	30.103	0	0	23.1687	-16000	0	15.2168	 39
DATA	1632295551	160259962	1008	256	2021-09-22	09:25:51	nan	nan	nan	103.495	22.598	103.652	30.103	0	0	23.1886	-16000	0	15.2156	  0
DATA	1632295552	160259962	1012	256	2021-09-22	09:25:52	nan	nan	nan	103.495	22.6161	103.652	30.1037	0	0	23.2081	-16000	0	15.218	 29
DATA	1632295553	160259962	1016	256	2021-09-22	09:25:53	nan	nan	nan	103.495	22.6333	103.652	30.1044	0	0	23.2272	-16000	0	15.2203	 80
DATA	1632295554	160259962	1020	256	2021-09-22	09:25:54	nan	nan	nan	103.494	22.6506	103.652	30.105	0	0	23.246	-16000	0	15.2215	237
DATA	1632295555	160259962	1024	256	2021-09-22	09:25:55	nan	nan	nan	103.495	22.6685	103.652	30.1057	0	0	23.2662	-16000	0	15.2145	105
DATA	1632295556	159960985	1028	256	2021-09-22	09:25:56	nan	nan	nan	103.494	22.6866	103.652	30.1066	0	0	23.2863	-16000	0	15.2105	122
DATA	1632295557	159960985	1032	256	2021-09-22	09:25:57	nan	nan	nan	103.495	22.7045	103.652	30.1072	0	0	23.3063	-16000	0	15.2082	104
DATA	1632295558	159960985	1036	256	2021-09-22	09:25:58	nan	nan	nan	103.493	22.7223	103.652	30.1079	0	0	23.3257	-16000	0	15.2078	123
DATA	1632295559	159960985	1040	256	2021-09-22	09:25:59	nan	nan	nan	103.492	22.7411	103.651	30.1088	0	0	23.3452	-16000	0	15.207	 58
DATA	1632295560	159960985	1044	256	2021-09-22	09:26:00	nan	nan	nan	103.493	22.7593	103.651	30.1094	0	0	23.3652	-16000	0	15.2011	 95
DATA	1632295561	159960985	1048	256	2021-09-22	09:26:01	nan	nan	nan	103.492	22.7774	103.652	30.1101	0	0	23.3847	-16000	0	15.2078	110
DATA	1632295562	159960985	1052	256	2021-09-22	09:26:02	nan	nan	nan	103.492	22.7938	103.651	30.1107	0	0	23.4028	-16000	0	15.1964	109
DATA	1632295563	159635066	1056	256	2021-09-22	09:26:03	nan	nan	nan	103.492	22.8117	103.651	30.1116	0	0	23.4225	-16000	0	15.1905	 88
DATA	1632295564	159635066	1060	256	2021-09-22	09:26:04	nan	nan	nan	103.492	22.8297	103.651	30.1123	0	0	23.4422	-16000	0	15.1929	 97
DATA	1632295565	159635066	1064	256	2021-09-22	09:26:05	nan	nan	nan	103.491	22.848	103.651	30.1129	0	0	23.4623	-16000	0	15.1842	 51
DATA	1632295566	159635066	1068	256	2021-09-22	09:26:06	nan	nan	nan	103.491	22.8659	103.65	30.1136	0	0	23.482	-16000	0	15.174	218
DATA	1632295567	159635066	1072	256	2021-09-22	09:26:07	nan	nan	nan	103.491	22.8839	103.651	30.1145	0	0	23.5015	-16000	0	15.1717	105
DATA	1632295568	159635066	1076	256	2021-09-22	09:26:08	nan	nan	nan	103.491	22.9018	103.652	30.1154	0	0	23.5213	-16000	0	15.1591	102
DATA	1632295569	159635066	1080	256	2021-09-22	09:26:09	nan	nan	nan	103.49	22.9209	103.65	30.116	0	0	23.5408	-16000	0	15.1901	208
DATA	1632295570	159635066	1084	256	2021-09-22	09:26:10	nan	nan	nan	103.49	22.9375	103.652	30.1167	0	0	23.5587	-16000	0	15.1976	 69
DATA	1632295571	159333944	1088	256	2021-09-22	09:26:11	nan	nan	nan	103.49	22.9556	103.651	30.1173	0	0	23.5781	-16000	0	15.1976	 68
DATA	1632295572	159333944	1092	256	2021-09-22	09:26:12	nan	nan	nan	103.49	22.9738	103.65	30.118	0	0	23.5976	-16000	0	15.1968	231
DATA	1632295573	159333944	1096	256	2021-09-22	09:26:13	nan	nan	nan	103.49	22.9915	103.65	30.1189	0	0	23.6174	-16000	0	15.1988	 28
DATA	1632295574	159333944	1100	256	2021-09-22	09:26:14	nan	nan	nan	103.49	23.0097	103.651	30.1197	0	0	23.6379	-16000	0	15.2058	 53
DATA	1632295575	159333944	1104	256	2021-09-22	09:26:15	nan	nan	nan	103.489	23.0277	103.65	30.1204	0	0	23.6573	-16000	0	15.209	255
DATA	1632295576	159333944	1108	256	2021-09-22	09:26:16	nan	nan	nan	103.489	23.0457	103.65	30.1211	0	0	23.6766	-16000	0	15.2094	 59
DATA	1632295577	159333944	1112	256	2021-09-22	09:26:17	nan	nan	nan	103.488	23.0639	103.65	30.1219	0	0	23.696	-16000	0	15.207	215
DATA	1632295578	159008979	1116	256	2021-09-22	09:26:18	nan	nan	nan	103.487	23.082	103.65	30.1226	0	0	23.7156	-16000	0	15.2082	 10
DATA	1632295579	159008979	1120	256	2021-09-22	09:26:19	nan	nan	nan	103.487	23.0991	103.649	30.1233	0	0	23.7335	-16000	0	15.207	 66
DATA	1632295580	159008979	1124	256	2021-09-22	09:26:20	nan	nan	nan	103.489	23.1169	103.649	30.1241	0	0	23.7531	-16000	0	15.205	 49
DATA	1632295581	159008979	1128	256	2021-09-22	09:26:21	nan	nan	nan	103.487	23.1353	103.65	30.1248	0	0	23.7725	-16000	0	15.2043	 54
DATA	1632295582	159008979	1132	256	2021-09-22	09:26:22	nan	nan	nan	103.488	23.1533	103.649	30.1257	0	0	23.7919	-16000	0	15.2039	118
DATA	1632295583	159008979	1136	256	2021-09-22	09:26:23	nan	nan	nan	103.486	23.1715	103.65	30.1261	0	0	23.8122	-16000	0	15.2019	 48
DATA	1632295584	159008979	1140	256	2021-09-22	09:26:24	nan	nan	nan	103.487	23.1893	103.649	30.127	0	0	23.8316	-16000	0	15.2007	 63
DATA	1632295585	159008979	1144	256	2021-09-22	09:26:25	nan	nan	nan	103.486	23.2073	103.65	30.1279	0	0	23.851	-16000	0	15.1992	 20
DATA	1632295586	158705949	1148	256	2021-09-22	09:26:26	nan	nan	nan	103.486	23.2254	103.65	30.1285	0	0	23.8704	-16000	0	15.2007	 65
DATA	1632295587	158705949	1152	256	2021-09-22	09:26:27	nan	nan	nan	103.486	23.2422	103.649	30.1294	0	0	23.8883	-16000	0	15.1999	142
DATA	1632295588	158705949	1156	256	2021-09-22	09:26:28	nan	nan	nan	103.486	23.2602	103.649	30.1301	0	0	23.9075	-16000	0	15.2019	115
DATA	1632295589	158705949	1160	256	2021-09-22	09:26:29	nan	nan	nan	103.486	23.2788	103.649	30.1307	0	0	23.9269	-16000	0	15.2035	136
DATA	1632295590	158705949	1164	256	2021-09-22	09:26:30	nan	nan	nan	103.486	23.297	103.649	30.1312	0	0	23.9464	-16000	0	15.2035	 62
DATA	1632295591	158705949	1168	256	2021-09-22	09:26:31	nan	nan	nan	103.485	23.3151	103.648	30.1316	0	0	23.9658	-16000	0	15.2039	119
DATA	1632295592	158705949	1172	256	2021-09-22	09:26:32	nan	nan	nan	103.485	23.3331	103.649	30.1321	0	0	23.9859	-16000	0	15.2043	111
DATA	1632295593	158380985	1176	256	2021-09-22	09:26:33	nan	nan	nan	103.484	23.3514	103.647	30.1329	0	0	24.0051	-16000	0	15.2027	102
DATA	1632295594	158380985	1180	256	2021-09-22	09:26:34	nan	nan	nan	103.484	23.3692	103.648	30.1336	0	0	24.0246	-16000	0	15.1999	128
DATA	1632295595	158380985	1184	256	2021-09-22	09:26:35	nan	nan	nan	103.484	23.387	103.648	30.1345	0	0	24.044	-16000	0	15.1988	 30
DATA	1632295596	158380985	1188	256	2021-09-22	09:26:36	nan	nan	nan	103.483	23.4039	103.647	30.1351	0	0	24.0616	-16000	0	15.198	 74
DATA	1632295597	158380985	1192	256	2021-09-22	09:26:37	nan	nan	nan	103.483	23.4222	103.648	30.1358	0	0	24.081	-16000	0	15.1968	 75
DATA	1632295598	158380985	1196	256	2021-09-22	09:26:38	nan	nan	nan	103.483	23.4399	103.648	30.1367	0	0	24.1003	-16000	0	15.1952	132
DATA	1632295599	158380985	1200	256	2021-09-22	09:26:39	nan	nan	nan	103.483	23.4589	103.647	30.1376	0	0	24.1196	-16000	0	15.1948	138
DATA	1632295600	158380985	1204	256	2021-09-22	09:26:40	nan	nan	nan	103.483	23.4768	103.647	30.1382	0	0	24.1388	-16000	0	15.1941	109
DATA	1632295601	158082008	1208	256	2021-09-22	09:26:41	nan	nan	nan	103.482	23.4949	103.647	30.1391	0	0	24.1588	-16000	0	15.1937	107
DATA	1632295602	158082008	1212	256	2021-09-22	09:26:42	nan	nan	nan	103.482	23.513	103.647	30.14	0	0	24.1782	-16000	0	15.1929	187
DATA	1632295603	158082008	1216	256	2021-09-22	09:26:43	nan	nan	nan	103.481	23.5311	103.648	30.1406	0	0	24.1973	-16000	0	15.1933	 85
DATA	1632295604	158082008	1220	256	2021-09-22	09:26:44	nan	nan	nan	103.482	23.5477	103.647	30.1413	0	0	24.2151	-16000	0	15.1933	 82
DATA	1632295605	158082008	1224	256	2021-09-22	09:26:45	nan	nan	nan	103.481	23.5656	103.648	30.1422	0	0	24.2344	-16000	0	15.1925	 92
DATA	1632295606	158082008	1228	256	2021-09-22	09:26:46	nan	nan	nan	103.48	23.5837	103.648	30.1431	0	0	24.2538	-16000	0	15.1921	 51
DATA	1632295607	158082008	1232	256	2021-09-22	09:26:47	nan	nan	nan	103.481	23.6019	103.647	30.1439	0	0	24.2729	-16000	0	15.1905	101
DATA	1632295608	157753944	1236	256	2021-09-22	09:26:48	nan	nan	nan	103.48	23.6203	103.647	30.1446	0	0	24.292	-16000	0	15.1905	  9
DATA	1632295609	157753944	1240	256	2021-09-22	09:26:49	nan	nan	nan	103.48	23.6389	103.646	30.1453	0	0	24.3112	-16000	0	15.1905	 60
DATA	1632295610	157753944	1244	256	2021-09-22	09:26:50	nan	nan	nan	103.48	23.6568	103.646	30.1461	0	0	24.3313	-16000	0	15.1901	 45
DATA	1632295611	157753944	1248	256	2021-09-22	09:26:51	nan	nan	nan	103.48	23.6749	103.647	30.147	0	0	24.351	-16000	0	15.1893	222
DATA	1632295612	157753944	1252	256	2021-09-22	09:26:52	nan	nan	nan	103.479	23.6922	103.647	30.1479	0	0	24.3696	-16000	0	15.1905	126
DATA	1632295613	157753944	1256	256	2021-09-22	09:26:53	nan	nan	nan	103.479	23.7096	103.647	30.1485	0	0	24.3878	-16000	0	15.1933	135
DATA	1632295614	157753944	1260	256	2021-09-22	09:26:54	nan	nan	nan	103.478	23.7277	103.647	30.1494	0	0	24.4068	-16000	0	15.1893	129
DATA	1632295615	157753944	1264	256	2021-09-22	09:26:55	nan	nan	nan	103.478	23.7457	103.645	30.1501	0	0	24.4261	-16000	0	15.187	 64
DATA	1632295616	157453060	1268	256	2021-09-22	09:26:56	nan	nan	nan	103.478	23.7638	103.646	30.151	0	0	24.4452	-16000	0	15.1886	 67
DATA	1632295617	157453060	1272	256	2021-09-22	09:26:57	nan	nan	nan	103.479	23.7818	103.645	30.1518	0	0	24.4643	-16000	0	15.189	 69
DATA	1632295618	157453060	1276	256	2021-09-22	09:26:58	nan	nan	nan	103.477	23.8004	103.646	30.1525	0	0	24.4835	-16000	0	15.1866	114
DATA	1632295619	157453060	1280	256	2021-09-22	09:26:59	nan	nan	nan	103.478	23.8189	103.645	30.1534	0	0	24.5031	-16000	0	15.1874	113
DATA	1632295620	157453060	1284	256	2021-09-22	09:27:00	nan	nan	nan	103.476	23.8369	103.645	30.1543	0	0	24.5226	-16000	0	15.1862	 97
DATA	1632295621	157453060	1288	256	2021-09-22	09:27:01	nan	nan	nan	103.476	23.8536	103.645	30.1549	0	0	24.54	-16000	0	15.185	208
DATA	1632295622	157453060	1292	256	2021-09-22	09:27:02	nan	nan	nan	103.476	23.8716	103.645	30.1558	0	0	24.559	-16000	0	15.1831	 54
DATA	1632295623	157125949	1296	256	2021-09-22	09:27:03	nan	nan	nan	103.476	23.8898	103.644	30.1567	0	0	24.5783	-16000	0	15.1854	139
DATA	1632295624	157125949	1300	256	2021-09-22	09:27:04	nan	nan	nan	103.475	23.9077	103.645	30.1576	0	0	24.5974	-16000	0	15.1866	122
DATA	1632295625	157125949	1304	256	2021-09-22	09:27:05	nan	nan	nan	103.476	23.9258	103.646	30.1584	0	0	24.6161	-16000	0	15.1854	116
DATA	1632295626	157125949	1308	256	2021-09-22	09:27:06	nan	nan	nan	103.476	23.944	103.645	30.1591	0	0	24.6353	-16000	0	15.1839	 70
DATA	1632295627	157125949	1312	256	2021-09-22	09:27:07	nan	nan	nan	103.476	23.9619	103.645	30.1593	0	0	24.6546	-16000	0	15.1827	126
DATA	1632295628	157125949	1316	256	2021-09-22	09:27:08	nan	nan	nan	103.475	23.9807	103.646	30.1598	0	0	24.674	-16000	0	15.1831	 79
DATA	1632295629	157125949	1320	256	2021-09-22	09:27:09	nan	nan	nan	103.475	23.9982	103.644	30.1604	0	0	24.6927	-16000	0	15.1835	125
DATA	1632295630	157125949	1324	256	2021-09-22	09:27:10	nan	nan	nan	103.473	24.0155	103.644	30.1613	0	0	24.7107	-16000	0	15.1811	 80
DATA	1632295631	156826019	1328	256	2021-09-22	09:27:11	nan	nan	nan	103.474	24.0337	103.645	30.1622	0	0	24.73	-16000	0	15.1807	245
DATA	1632295632	156826019	1332	256	2021-09-22	09:27:12	nan	nan	nan	103.473	24.0518	103.645	30.1628	0	0	24.749	-16000	0	15.1803	 46
DATA	1632295633	156826019	1336	256	2021-09-22	09:27:13	nan	nan	nan	103.473	24.0698	103.643	30.1637	0	0	24.7679	-16000	0	15.1791	122
DATA	1632295634	156826019	1340	256	2021-09-22	09:27:14	nan	nan	nan	103.473	24.0876	103.644	30.1646	0	0	24.7867	-16000	0	15.1788	123
DATA	1632295635	156826019	1344	256	2021-09-22	09:27:15	nan	nan	nan	103.473	24.1061	103.644	30.1655	0	0	24.8059	-16000	0	15.1776	107
DATA	1632295636	156826019	1348	256	2021-09-22	09:27:16	nan	nan	nan	103.473	24.1241	103.643	30.1663	0	0	24.8251	-16000	0	15.1772	101
DATA	1632295637	156826019	1352	256	2021-09-22	09:27:17	nan	nan	nan	103.473	24.1422	103.644	30.1672	0	0	24.8442	-16000	0	15.1784	105
DATA	1632295638	156510114	1356	256	2021-09-22	09:27:18	nan	nan	nan	103.472	24.1594	103.643	30.1681	0	0	24.8622	-16000	0	15.1764	103
DATA	1632295639	156510114	1360	256	2021-09-22	09:27:19	nan	nan	nan	103.471	24.1775	103.643	30.1688	0	0	24.881	-16000	0	15.176	  6
DATA	1632295640	156510114	1364	256	2021-09-22	09:27:20	nan	nan	nan	103.47	24.1958	103.642	30.1694	0	0	24.8999	-16000	0	15.1788	 68
DATA	1632295641	156510114	1368	256	2021-09-22	09:27:21	nan	nan	nan	103.471	24.2136	103.643	30.1703	0	0	24.9189	-16000	0	15.1768	 94
DATA	1632295642	156510114	1372	256	2021-09-22	09:27:22	nan	nan	nan	103.47	24.2319	103.643	30.1712	0	0	24.9379	-16000	0	15.1752	 39
DATA	1632295643	156510114	1376	256	2021-09-22	09:27:23	nan	nan	nan	103.471	24.25	103.644	30.1721	0	0	24.9569	-16000	0	15.1752	248
DATA	1632295644	156510114	1380	256	2021-09-22	09:27:24	nan	nan	nan	103.471	24.2679	103.643	30.1729	0	0	24.9756	-16000	0	15.1752	107
DATA	1632295645	156510114	1384	256	2021-09-22	09:27:25	nan	nan	nan	103.47	24.2862	103.643	30.1738	0	0	24.9947	-16000	0	15.1772	 62
